incidentid,LocationID,CityCde,CityName,CountyCde,COUNTYNAMETXT,LocationTypeCde,LocationTypeDesc,LocDescription,LocStreetNumber,LocStreetDir,LocStreetName,LocStreetSfx,LocAptNumber,LocalRdwyNumber,LocZip,LocZipExtension,StateCde,LatDecimal,LatDegrees,LatMinutes,LongDecimal,LongDegrees,LongMinutes,MilePointNumber,DirFromCityCde,MilesFromCity,Sector,InCityLimits,IncidentLocationTypeCde,RdwyNumber
22744533,30237132,7301,PADUCAH,73,MCCRACKEN,20,,BURDETTE RESIDENCE,312,,ASHCRAFT,AVE,,,42003,,KY,37.06300747,37,3.78,-88.58208119,88,34.925,0.235,,,6,TRUE,1,
22748993,30242646,7301,PADUCAH,73,MCCRACKEN,,,ALLEY,,,ADAMS,ST,,,42001,,KY,37.07988454,37,4.793,-88.60202957,88,36.122,0.526,,,2,TRUE,1,
22748995,30242648,7301,PADUCAH,73,MCCRACKEN,20,,KENNEDY RESIDENCE,2811,,BRADLEY,ST,,,42003,,KY,37.0595439,37,3.573,-88.61143534,88,36.686,0.044,,,4,TRUE,1,
22753137,30247802,7301,PADUCAH,73,MCCRACKEN,8,,HOME DEPOT,2801,,JAMES SANDERS,BLVD,,,42001,,KY,37.07350704,37,4.41,-88.68364131,88,41.018,1.145,,,7,TRUE,1,
22753635,30248397,7301,PADUCAH,73,MCCRACKEN,14,,DELUXE INN,1234,,BROADWAY,,118,,42001,,KY,37.08164876,37,4.899,-88.61061705,88,36.637,1.709,,,2,TRUE,1,
22753636,30248398,7301,PADUCAH,73,MCCRACKEN,13,,DAWSON'S PLACE,719,,JACKSON,ST,,,42001,,KY,37.07959763,37,4.776,-88.5990635,88,35.944,0.92,,,2,TRUE,1,
22753638,30248400,7301,PADUCAH,73,MCCRACKEN,20,,1716 N 10TH ST,1716,N,10TH,ST,,,42001,,KY,37.09477528,37,5.687,-88.62710438,88,37.626,0.475,,,1,TRUE,1,
22753640,30248402,7301,PADUCAH,73,MCCRACKEN,38,,DAWSON'S PLACE,719,,JACKSON,ST,,,42001,,KY,37.07970731,37,4.782,-88.59881861,88,35.929,0.936,,,2,TRUE,1,
22753642,30248404,7301,PADUCAH,73,MCCRACKEN,23,,FIVE STAR FOOD MART,1461,,US45,,,,42001,,KY,37.05397428,37,3.238,-88.64643733,88,38.786,8.299,,,5,TRUE,1,US0045
22753644,30248406,7301,PADUCAH,73,MCCRACKEN,13,,719 OSCAR CROSS,719,,JACKSON,ST,,,42001,,KY,37.07978076,37,4.787,-88.5985335,88,35.912,0.952,,,2,TRUE,1,
22753651,30248415,7301,PADUCAH,73,MCCRACKEN,3,Arrest,719 OSCAR CROSS,719,,JACKSON,ST,,,42001,,KY,37.07949207,37,4.77,-88.59946413,88,35.968,0.87,,,2,TRUE,1,
22753654,30248418,7301,PADUCAH,73,MCCRACKEN,3,Arrest,719 OSCAR CROSS,,S,8TH,ST,,,42001,,KY,37.07976967,37,4.786,-88.59873375,88,35.924,0.226,,,2,TRUE,1,
22753659,30248425,7301,PADUCAH,73,MCCRACKEN,21,,719 OSCAR CROSS,719,,JACKSON,ST,,,42001,,KY,37.07945349,37,4.767,-88.5995244,88,35.971,0.872,,,2,TRUE,1,
22753664,30248431,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,3416,,COOK,ST,,,42001,,KY,37.04626807,37,2.776,-88.56333969,88,33.8,0.246,,,,FALSE,1,
22753668,30248436,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,5101,,EPPERSON,RD,,,42001,,KY,37.02520722,37,1.512,-88.53472928,88,32.084,0.723,,,,FALSE,1,
22753672,30248443,7301,PADUCAH,73,MCCRACKEN,25,,EBONY LTD.,719,,JACKSON,ST,,,42001,,KY,37.08008487,37,4.805,-88.59796538,88,35.878,0.989,,,2,TRUE,1,
22753691,30248453,7301,PADUCAH,73,MCCRACKEN,20,,APARTMENT,1110,,OLD FRIENDSHIP,RD,12,,42001,,KY,37.05062144,37,3.037,-88.66856682,88,40.114,0.263,,,5,TRUE,1,
22753697,30248459,7301,PADUCAH,73,MCCRACKEN,14,,MOTEL 6,5120,,US60,,,,42001,,KY,37.07689594,37,4.614,-88.68597747,88,41.159,10.382,,,2,TRUE,1,US0060
22753699,30248461,7301,PADUCAH,73,MCCRACKEN,13,,S 11TH ST,917,S,11TH,ST,,,42001,,KY,37.07461787,37,4.477,-88.60153193,88,36.092,0.316,,,2,TRUE,1,
22753702,30248464,7301,PADUCAH,73,MCCRACKEN,,,RESIDENCE,2816,,FAIRMONT,ST,,,42001,,KY,37.06204035,37,3.722,-88.61157754,88,36.695,0.064,,,4,TRUE,1,
22753834,30248629,7301,PADUCAH,73,MCCRACKEN,20,,330 ROSEWOOD DR,330,,ROSEWOOD,DR,,,42001,,KY,37.02572163,37,1.543,-88.62586054,88,37.552,0.216,,,5,FALSE,1,
22753836,30248630,7301,PADUCAH,73,MCCRACKEN,20,,330 ROSEWOOD DR,330,,ROSEWOOD,DR,,,42003,,KY,37.02540941,37,1.525,-88.61896874,88,37.138,0.6,,,4,FALSE,1,
22753838,30248632,7301,PADUCAH,73,MCCRACKEN,13,,401 WALTER JETTON,401,,WALTER JETTON,BLVD,,,42001,,KY,37.08036084,37,4.822,-88.6036343,88,36.218,0.252,,,2,TRUE,1,
22753840,30248634,7301,PADUCAH,73,MCCRACKEN,20,,330 ROSEWOOD DR,330,,ROSEWOOD,DR,,,42003,,KY,37.02522673,37,1.514,-88.61985641,88,37.191,0.551,,,4,FALSE,1,
22753841,30248635,7301,PADUCAH,73,MCCRACKEN,13,,S 27TH ST AND JACKSON ST,,S,27TH,ST,,,42001,,KY,37.06863834,37,4.118,-88.62640021,88,37.584,0.403,,,4,TRUE,1,
22753842,30248636,7301,PADUCAH,73,MCCRACKEN,8,,WALMART SOUTH 3220 IRVIN COBB,3220,,US60,,,,42001,,KY,37.05210681,37,3.126,-88.56831497,88,34.099,17.289,,,6,TRUE,1,US0060
22753844,30248638,7301,PADUCAH,73,MCCRACKEN,20,,1148 ELMDALE,1148,,ELMDALE,DR,F,,42003,,KY,37.05033362,37,3.02,-88.64236129,88,38.542,0.639,,,,TRUE,1,
22753846,30248640,7301,PADUCAH,73,MCCRACKEN,20,,521 S 19TH ST,521,S,19TH,ST,,,42003,,KY,37.07343427,37,4.406,-88.61648997,88,36.989,0.309,,,4,TRUE,1,
22753847,30248641,7301,PADUCAH,73,MCCRACKEN,20,,1148 ELMDALE DR,1148,,ELMDALE,DR,F,,42001,,KY,37.05036676,37,3.022,-88.6420231,88,38.521,0.657,,,5,TRUE,1,
22753848,30248642,7301,PADUCAH,73,MCCRACKEN,23,,US60 BUS,,,US60 BUS,,,,42001,,KY,37.09080986,37,5.449,-88.60699755,88,36.42,1.828,,,1,TRUE,1,US0060X
22753849,30248643,7301,PADUCAH,73,MCCRACKEN,13,,3220 IRVIN COBB,3220,,US60,,,,42001,,KY,37.05337606,37,3.203,-88.56927324,88,34.156,17.187,,,6,TRUE,1,US0060
22753851,30248646,7301,PADUCAH,73,MCCRACKEN,13,,8TH AND CAMPBELL,,,US45 BUS,,,,42001,,KY,37.09177795,37,5.507,-88.60786827,88,36.472,3.026,,,1,TRUE,1,US0045X
22754261,30249161,7301,PADUCAH,73,MCCRACKEN,18,,BROADWAY,2401,,BROADWAY,,,,42001,,KY,37.07561077,37,4.537,-88.62557396,88,37.534,0.776,,,1,TRUE,1,
22755784,30251013,7301,PADUCAH,73,MCCRACKEN,20,,2513 OHIO STREET,2513,,OHIO,ST,,,42001,,KY,37.06860819,37,4.116,-88.62346868,88,37.408,1.098,,,4,,1,
22755788,30251017,7301,PADUCAH,73,MCCRACKEN,43,,KENTUCKY OAKS MALL HICKORY FARMS,5101,,US60,,,,42001,,KY,37.07675027,37,4.605,-88.68656235,88,41.194,10.349,,,7,TRUE,1,US0060
22757379,30253182,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,2336,,OHIO,ST,,,42003,,KY,37.06961918,37,4.177,-88.62094902,88,37.257,0.942,,,4,TRUE,1,
22759283,30255493,7301,PADUCAH,73,MCCRACKEN,25,,1735 BRIDGE ST,1735,,BRIDGE,ST,,,42001,,KY,37.06583232,37,3.95,-88.58951668,88,35.371,0.042,,,6,TRUE,1,
22759287,30255496,7301,PADUCAH,73,MCCRACKEN,,,601 OSCAR CROSS,,,,,,,42001,,KY,37.08027065,37,4.816,-88.59732604,88,35.84,,,,2,FALSE,1,
22762012,30258962,7301,PADUCAH,73,MCCRACKEN,,,ROYAL INN,,,US60,,,,42003,,KY,37.05711685,37,3.427,-88.58609772,88,35.166,16.111,,,6,TRUE,1,US0060
22763324,30260567,7301,PADUCAH,73,MCCRACKEN,12,,WALMART SOUTH,3220,,US60,,,,42001,,KY,37.05256174,37,3.154,-88.56843557,88,34.106,17.259,,,6,TRUE,1,US0060
22764694,30262336,7301,PADUCAH,73,MCCRACKEN,9,,225 MEDICAL CENTER DR,225,,MEDICAL CENTER,DR,,,42001,,KY,37.05507488,37,3.304,-88.64348138,88,38.609,0.025,,,5,TRUE,1,
22764695,30262337,7301,PADUCAH,73,MCCRACKEN,15,,MCCRACKEN CO JAIL,400,S,7TH,ST,,,42001,,KY,37.08202055,37,4.921,-88.59983913,88,35.99,0.227,,,2,TRUE,1,
22764696,30262338,7301,PADUCAH,73,MCCRACKEN,23,,EXPRESS LUBE,3239,,US60,,,,42001,,KY,37.08376864,37,5.026,-88.65186066,88,39.112,12.374,,,3,TRUE,1,US0060
22764697,30262339,7301,PADUCAH,73,MCCRACKEN,20,,1035 OLD FRIENDSHIP RD,1035,,OLD FRIENDSHIP,RD,209,,42001,,KY,37.04929826,37,2.958,-88.66689068,88,40.013,0.342,,,5,TRUE,1,
22764698,30262340,7301,PADUCAH,73,MCCRACKEN,20,,1103 BELL AVE,1103,,BELL,AVE,,,42001,,KY,37.05784427,37,3.471,-88.61511087,88,36.907,0.132,,,4,TRUE,1,
22764700,30262342,7301,PADUCAH,73,MCCRACKEN,20,,1020 SANDERS AVE,1020,,SANDERS,AVE,,,42001,,KY,37.05846251,37,3.508,-88.64213892,88,38.528,0.206,,,5,TRUE,1,
22764701,30262343,7301,PADUCAH,73,MCCRACKEN,3,Arrest,SILVER BULLET,112,,US45 BUS,,,,42001,,KY,37.08668718,37,5.201,-88.59656988,88,35.794,2.153,,,2,TRUE,1,US0045X
22764702,30262344,7301,PADUCAH,73,MCCRACKEN,7,Plot,WALLGREENS,521,,US45,,,,42001,,KY,37.0635424,37,3.813,-88.63864675,88,38.319,9.164,,,5,TRUE,1,US0045
22764703,30262345,7301,PADUCAH,73,MCCRACKEN,11,,MCCRACKEN CO LIBRARY,555,,WASHINGTON,ST,,,42001,,KY,37.08389715,37,5.034,-88.59856969,88,35.914,0.269,,,2,TRUE,1,
22765196,30262987,7301,PADUCAH,73,MCCRACKEN,9,,1530 US45,1530,,US45,,,,42001,,KY,37.05327953,37,3.197,-88.64733246,88,38.84,8.228,,,5,TRUE,1,US0045
22765197,30262988,7301,PADUCAH,73,MCCRACKEN,18,,3418 MINNICH AVE,3418,,MINNICH,AVE,,,42001,,KY,37.08035127,37,4.821,-88.6519874,88,39.119,0.77,,,3,TRUE,1,
22765198,30262989,7301,PADUCAH,73,MCCRACKEN,9,,WALGREENS,521,,US45,,,,42001,,KY,37.06360045,37,3.816,-88.63876591,88,38.326,9.168,,,5,TRUE,1,US0045
22765199,30262990,7301,PADUCAH,73,MCCRACKEN,20,,SISTERS HOUSE,134,,BRIDGE,CT,,,42003,,KY,37.05560862,37,3.337,-88.57884043,88,34.73,0.032,,,6,,1,
22765201,30262992,7301,PADUCAH,73,MCCRACKEN,20,,2240 ROCK CREEK CIR,2240,,ROCK CREEK,CIR,,,42001,,KY,37.04859035,37,2.915,-88.66437237,88,39.862,0.11,,,5,TRUE,1,
22765202,30262993,7301,PADUCAH,73,MCCRACKEN,40,,4810 ALBEN BARKLEY DR,4810,,ALBEN BARKLEY,DR,,,42001,,KY,37.05589971,37,3.354,-88.65995516,88,39.597,11.535,,,5,TRUE,1,US0062
22765203,30262994,7301,PADUCAH,73,MCCRACKEN,12,,3220 US60,3220,,US60,,,,42001,,KY,37.0531971,37,3.192,-88.56899324,88,34.14,17.206,,,6,TRUE,1,US0060
22765214,30263007,7301,PADUCAH,73,MCCRACKEN,25,,M & M TOWING,812,,MAYFIELD,RD,,,42001,,KY,37.07110588,37,4.266,-88.61211126,88,36.727,0.143,,,4,TRUE,1,
22765215,30263008,7301,PADUCAH,73,MCCRACKEN,9,,1530 US45,1530,,US45,,,,42001,,KY,37.05281564,37,3.169,-88.64798534,88,38.879,8.181,,,5,TRUE,1,US0045
22765216,30263009,7301,PADUCAH,73,MCCRACKEN,12,,BANKS MARKET,2855,,US45,,,,42001,,KY,37.03912975,37,2.348,-88.66140559,88,39.684,6.987,,,5,FALSE,1,US0045
22765217,30263010,7301,PADUCAH,73,MCCRACKEN,20,,4000 SUNSET AVE,4000,,SUNSET,AVE,,,42001,,KY,37.06266986,37,3.76,-88.64775266,88,38.865,0.188,,,5,TRUE,1,
22765218,30263011,7301,PADUCAH,73,MCCRACKEN,20,,3200 KENTUCKY AVE,3200,,KENTUCKY,AVE,,,42001,,KY,37.06859137,37,4.115,-88.63697383,88,38.218,0.068,,,5,TRUE,1,
22765218,30263012,7301,PADUCAH,73,MCCRACKEN,20,,3200 KENTUCKY AVE,3200,,KENTUCKY,AVE,,,42001,,KY,37.06859137,37,4.115,-88.63697383,88,38.218,0.068,,,5,,4,
22765219,30263013,7301,PADUCAH,73,MCCRACKEN,12,,CASH SAVER,2969,,US45,,,,42001,,KY,37.0670337,37,4.022,-88.6304314,88,37.826,9.707,,,4,TRUE,1,US0045
22772111,30270978,7301,PADUCAH,73,MCCRACKEN,12,,613 US60 BUS,613,,US60 BUS,,,,42001,,KY,37.08129713,37,4.878,-88.59329074,88,35.597,2.178,,,2,TRUE,1,US0060X
22772112,30270979,7301,PADUCAH,73,MCCRACKEN,8,,JC PENNY,5101,,US60,,,,42001,,KY,37.07689811,37,4.614,-88.68616698,88,41.17,10.373,,,7,,1,US0060
22772120,30270986,7301,PADUCAH,73,MCCRACKEN,8,,OLD NAVY,3051,,NEW HOLT,RD,,,42001,,KY,37.07547958,37,4.529,-88.69067294,88,41.44,0.021,,,7,TRUE,1,
22772122,30270988,7301,PADUCAH,73,MCCRACKEN,8,,JC PENNY,5101,,US60,,,,42001,,KY,37.07689811,37,4.614,-88.68616698,88,41.17,10.373,,,7,TRUE,1,US0060
22772124,30270990,7301,PADUCAH,73,MCCRACKEN,,,1936 MADISON ST,1936,,MADISON,ST,,,42001,,KY,37.08040319,37,4.824,-88.62302704,88,37.382,0.894,,,1,TRUE,1,
22772126,30270992,7301,PADUCAH,73,MCCRACKEN,14,,QUALITY SUITES,2880,,JAMES SANDERS,BLVD,,,42001,,KY,37.07580561,37,4.548,-88.68371055,88,41.023,0.96,,,7,TRUE,1,
22772132,30270998,7301,PADUCAH,73,MCCRACKEN,5,,EVENTS BUILIDING 1,126,,MARKET HOUSE,SQ,,,42001,,KY,37.0872759,37,5.237,-88.59526369,88,35.716,0.042,,,2,TRUE,1,
22785804,30287554,7301,PADUCAH,73,MCCRACKEN,13,,1222 S 6TH ST,1222,S,6TH,ST,,,42001,,KY,37.07398414,37,4.439,-88.59317772,88,35.591,0.905,,,2,TRUE,1,
22785806,30287556,7301,PADUCAH,73,MCCRACKEN,20,,115 AUDUBON,115,,AUDUBON,DR,,,42001,,KY,37.0632447,37,3.795,-88.65437304,88,39.262,0.046,,,5,TRUE,1,
22785808,30287558,7301,PADUCAH,73,MCCRACKEN,20,,1055 BROWN ST,1055,,BROWN,ST,2,,42001,,KY,37.06367616,37,3.821,-88.59467146,88,35.68,0.071,,,2,TRUE,1,
22792587,30295246,7301,PADUCAH,73,MCCRACKEN,20,,313 MADISON ST,313,,MADISON,ST,,,42001,,KY,37.09013708,37,5.408,-88.59899963,88,35.94,2.307,,,1,TRUE,1,
22796843,30300591,7301,PADUCAH,73,MCCRACKEN,24,,RAMONA DR,3762,,RAMONA,DR,,,42001,,KY,37.0799414,37,4.796,-88.67093821,88,40.256,0.13,,,7,TRUE,1,
22796844,30300592,7301,PADUCAH,73,MCCRACKEN,12,,2855 LONE OAK RD,2855,,US45,,,,42001,,KY,37.0392055,37,2.352,-88.66226109,88,39.736,6.851,,,5,FALSE,1,US0045
22796845,30300593,7301,PADUCAH,73,MCCRACKEN,,,US45,,,US45,,,,42001,,KY,37.0525603,37,3.154,-88.6483981,88,38.904,8.164,,,5,TRUE,1,US0045
22796847,30300595,7301,PADUCAH,73,MCCRACKEN,20,,625 N 23RD ST,625,N,23RD,ST,,,42001,,KY,37.08157887,37,4.895,-88.62786439,88,37.672,0.441,,,3,TRUE,1,
22797280,30301072,7301,PADUCAH,73,MCCRACKEN,24,,VICTORIA SECRET,5101,,US60,,,,42001,,KY,37.07676068,37,4.606,-88.68644419,88,41.187,10.355,,,7,TRUE,1,US0060
22803151,30308415,7301,PADUCAH,73,MCCRACKEN,20,,2408 HARRISON ST/ALEXANDER RESIDENCE,2408,,HARRISON,ST,,,42001,,KY,37.07957497,37,4.774,-88.62838918,88,37.703,1.72,,,3,TRUE,1,
22803154,30308418,7301,PADUCAH,73,MCCRACKEN,7,Plot,DOLLAR TREE,3055,,US60,,,,42003,,KY,37.05517194,37,3.31,-88.57156349,88,34.294,17.008,,,6,TRUE,1,US0060
22803162,30308426,7301,PADUCAH,73,MCCRACKEN,8,,WALMART 431,3220,,US60,,,,42003,,KY,37.05406476,37,3.244,-88.56997249,88,34.198,17.125,,,6,TRUE,1,US0060
22803164,30308428,7301,PADUCAH,73,MCCRACKEN,23,,FIVESTAR,3474,,WAYNE SULLIVAN,DR,,,42003,,KY,37.05091197,37,3.055,-88.56475769,88,33.885,4.949,,,6,TRUE,1,US0060X
22804691,30310509,7301,PADUCAH,73,MCCRACKEN,24,,INFINITE COLLECTIBLES,3233,,US60,,,,42003,,KY,37.04930808,37,2.958,-88.56543642,88,33.926,17.542,,,6,TRUE,1,US0060
22805249,30311201,7301,PADUCAH,73,MCCRACKEN,6,Home,3101 PARISSA DR,3101,,PARISSA,DR,,,42001,,KY,37.06518971,37,3.911,-88.63365891,88,38.02,,,,5,FALSE,1,
22805250,30311202,7301,PADUCAH,73,MCCRACKEN,6,Home,3101 PARISSA DR,3101,,PARISSA,DR,,,42001,,KY,37.06518971,37,3.911,-88.63365891,88,38.02,,,,5,,1,
22805251,30311203,7301,PADUCAH,73,MCCRACKEN,20,,MARTIN RESIDENCE,2041,,BROAD,ST,,,42003,,KY,37.0655258,37,3.932,-88.59088777,88,35.453,0.399,,,,TRUE,1,
22806637,30312909,7301,PADUCAH,73,MCCRACKEN,23,,ALBEN BARKLEY DR,4709,,ALBEN BARKLEY,DR,,,42003,,KY,37.05638411,37,3.383,-88.65843852,88,39.506,11.625,,,5,TRUE,1,US0062
22806637,30312910,7301,PADUCAH,73,MCCRACKEN,23,,OLIVET CHURCH RD,3025,,OLIVET CHURCH,RD,,,42001,,KY,37.07327296,37,4.396,-88.69951439,88,41.971,2.347,,,7,TRUE,4,KY0998
22814579,30322452,7301,PADUCAH,73,MCCRACKEN,25,,500 BETHEL ST,500,,BETHEL,ST,,,42001,,KY,37.05793528,37,3.476,-88.57183032,88,34.31,0.424,,,6,TRUE,1,
22824997,30334712,7301,PADUCAH,73,MCCRACKEN,7,Plot,FIVESTAR,2600,,H C MATHIS,DR,,,42001,,KY,37.0833048,37,4.998,-88.63353618,88,38.012,11.045,,,3,TRUE,1,US0045
22825002,30334718,7301,PADUCAH,73,MCCRACKEN,20,,VICTIM'S DRIVEWAY,2707,,MADISON,ST,,,42001,,KY,37.07699331,37,4.62,-88.63162367,88,37.897,0.364,,,3,TRUE,1,
22825012,30334732,7301,PADUCAH,73,MCCRACKEN,25,,301 S 9TH ST,301,S,9TH,ST,,,42001,,KY,37.08163306,37,4.898,-88.60267539,88,36.161,0.198,,,2,TRUE,1,
22825330,30335108,7301,PADUCAH,73,MCCRACKEN,20,,FRIEDMAN AVE,,,FRIEDMAN,AVE,,,42001,,KY,37.06711062,37,4.027,-88.64613698,88,38.768,0.028,,,,TRUE,1,
22825334,30335113,7301,PADUCAH,73,MCCRACKEN,20,,747 N 25TH ST,747,N,26TH,ST,,,42001,,KY,37.08422742,37,5.054,-88.63205897,88,37.924,0.265,,,,TRUE,1,
22825336,30335115,7301,PADUCAH,73,MCCRACKEN,5,,425 BROADWAY,425,,BROADWAY,,,,42001,,KY,37.08720167,37,5.232,-88.59681547,88,35.809,2.553,,,,TRUE,1,
22825337,30335116,7301,PADUCAH,73,MCCRACKEN,13,,5101 US60,5101,,US60,,,,42001,,KY,37.07718654,37,4.631,-88.6851906,88,41.111,10.43,,,,TRUE,1,US0060
22827228,30337067,7301,PADUCAH,73,MCCRACKEN,24,,HOSKINS COIN & GOLD EXCHANGE,3215,,US60,,,,42003,,KY,37.055368,37,3.322,-88.5717686,88,34.306,16.991,,,6,TRUE,1,US0060
22827237,30337084,7301,PADUCAH,73,MCCRACKEN,18,,2320 BELTLINE HWY DOLLAR GENERAL,2320,,BELTLINE,HWY,,,42001,,KY,37.07019831,37,4.212,-88.62088925,88,37.253,13.806,,,4,TRUE,1,US0060
22829257,30339368,7301,PADUCAH,73,MCCRACKEN,9,,US45,521,,US45,,,,42001,,KY,37.0635084,37,3.811,-88.63863314,88,38.318,9.162,,,5,TRUE,1,US0045
22829259,30339370,7301,PADUCAH,73,MCCRACKEN,12,,US60,3220,,US60,,,,42003,,KY,37.05392524,37,3.236,-88.56993597,88,34.196,17.134,,,6,,1,US0060
22829263,30339374,7301,PADUCAH,73,MCCRACKEN,8,,JC PENNY,5101,,US60,,,,42001,,KY,37.07711537,37,4.627,-88.68544618,88,41.127,10.415,,,7,,1,US0060
22829286,30339394,7301,PADUCAH,73,MCCRACKEN,8,,VICTORIA'S SECRET KY OAKS MALL,5101,,US60,,,,42001,,KY,37.07657113,37,4.594,-88.68772312,88,41.263,10.329,,,7,TRUE,1,US0060
22829287,30339395,7301,PADUCAH,73,MCCRACKEN,8,,DOLLAR TREE,525,,US45,,,,42001,,KY,37.06324932,37,3.795,-88.63882687,88,38.33,9.141,,,5,TRUE,1,US0045
22829297,30339407,7301,PADUCAH,73,MCCRACKEN,13,,S 21ST ST,,S,21ST,ST,,,42001,,KY,37.07555288,37,4.533,-88.62107661,88,37.265,0.115,,,3,TRUE,1,
22829299,30339409,7301,PADUCAH,73,MCCRACKEN,14,,COUNTRY HEARTH,727,,US45,,208,,42001,,KY,37.08016174,37,4.81,-88.63544734,88,38.127,10.787,,,3,TRUE,1,US0045
22829301,30339411,7301,PADUCAH,73,MCCRACKEN,43,,5101 HINKLEVILLE RD - KY OAKS MALL,5101,,US60,,,,42001,,KY,37.07672875,37,4.604,-88.68704014,88,41.222,10.326,,,7,TRUE,1,US0060
22829301,30339412,7301,PADUCAH,73,MCCRACKEN,43,,5101 HINKLEVILLE RD - KY OAKS MALL,5101,,US60,,,,42001,,KY,37.07672875,37,4.604,-88.68704014,88,41.222,10.326,,,7,TRUE,4,US0060
22829303,30339414,7301,PADUCAH,73,MCCRACKEN,13,,1329 US60 BUS,1329,,US60 BUS,,,,42001,,KY,37.08704959,37,5.223,-88.61608215,88,36.965,1.28,,,1,TRUE,1,US0060X
22829304,30339415,7301,PADUCAH,73,MCCRACKEN,8,,JC PENNY,5101,,US60,,,,42001,,KY,37.07711537,37,4.627,-88.68544618,88,41.127,10.415,,,7,TRUE,1,US0060
22829305,30339416,7301,PADUCAH,73,MCCRACKEN,8,,JC PENNY,5101,,US60,,,,42001,,KY,37.07711537,37,4.627,-88.68544618,88,41.127,10.415,,,7,,1,US0060
22829513,30339672,7301,PADUCAH,73,MCCRACKEN,,,211 BERGER RD APARTMENT A,211,,BERGER,RD,A,,42003,,,37.0601783,37,3.611,-88.6392534,88,38.355,0.025,,,5,,1,KY1310
22829526,30339685,7301,PADUCAH,73,MCCRACKEN,20,,1017 LINCOLN AVE,1017,,LINCOLN,AVE,,,42003,,KY,37.06601528,37,3.961,-88.61174536,88,36.705,0.16,,,4,TRUE,1,
22829527,30339686,7301,PADUCAH,73,MCCRACKEN,20,,RENTAL PROPERTY OWNED BY ROBIN DENNEY,2100,,SEITZ,ST,,,42003,,KY,37.06433173,37,3.86,-88.61806303,88,37.084,0.246,,,4,TRUE,1,
22839605,30351463,7301,PADUCAH,73,MCCRACKEN,21,,WING ZONE,2805,,US45,,,,42001,,KY,37.04079769,37,2.448,-88.66012215,88,39.607,7.105,,,5,TRUE,1,US0045
22839610,30351468,7301,PADUCAH,73,MCCRACKEN,8,,DOLLAR TREE,501,,US45,,,,42001,,KY,37.06368863,37,3.821,-88.63869717,88,38.322,9.102,,,5,TRUE,1,US0045
22839611,30351469,7301,PADUCAH,73,MCCRACKEN,13,,323 FOUNTAIN AVE,323,,FOUNTAIN,AVE,2,,42001,,KY,37.08145647,37,4.887,-88.61994678,88,37.197,0.231,,,1,TRUE,1,
22839612,30351470,7301,PADUCAH,73,MCCRACKEN,2,Violation,3143 BROADWAY/INDEPENDANCE BANK,3143,,BROADWAY,,,,42001,,KY,37.07054238,37,4.233,-88.63783882,88,38.27,0.013,,,3,TRUE,1,
22839614,30351472,7301,PADUCAH,73,MCCRACKEN,8,,WALMART,3220,,US60,,,,42003,,KY,37.05081418,37,3.049,-88.56727009,88,34.036,17.397,,,6,TRUE,1,US0060
22839615,30351473,7301,PADUCAH,73,MCCRACKEN,20,,233 RIDGEWOOD AVE,233,,RIDGEWOOD,AVE,,,42001,,KY,37.06497606,37,3.899,-88.64411091,88,38.647,0.153,,,5,TRUE,1,
22839616,30351474,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE,4353,,PINES,RD,,,42001,,KY,37.06904428,37,4.143,-88.65815573,88,39.489,0.964,,,3,TRUE,1,
22839618,30351476,7301,PADUCAH,73,MCCRACKEN,25,,1105 WALTER JETTON BLVD,,,WALTER JETTON,BLVD,,,42001,,KY,37.07236315,37,4.342,-88.59841515,88,35.905,0.874,,,27,TRUE,1,
22839619,30351477,7301,PADUCAH,73,MCCRACKEN,8,,WAL MART WEST,5130,,US60,,,,42001,,KY,37.07671522,37,4.603,-88.68669627,88,41.202,10.341,,,7,TRUE,1,US0060
22840888,30352897,7301,PADUCAH,73,MCCRACKEN,5,,RITZ APARTMENTS,2201,,BROADWAY,,,,42001,,KY,37.07651656,37,4.591,-88.62344408,88,37.407,0.908,,,3,TRUE,1,
22840889,30352898,7301,PADUCAH,73,MCCRACKEN,5,,UNITED RENTAL,2525,,WAYNE SULLIVAN,DR,,,42003,,KY,37.06149075,37,3.689,-88.5758846,88,34.553,3.884,,,6,TRUE,1,US0060X
22863508,30380534,7301,PADUCAH,73,MCCRACKEN,20,,VARNER RESIDENCE,2500,,HARRISON,ST,,,42001,,KY,37.07906457,37,4.744,-88.6295946,88,37.776,1.795,,,3,TRUE,1,
22866431,30384001,7301,PADUCAH,73,MCCRACKEN,21,,125 MARKET HOUSE SQ,125,,MARKET HOUSE,SQ,,,42001,,KY,37.08702443,37,5.221,-88.59533114,88,35.72,0.029,,,2,TRUE,1,
22878145,30397941,7301,PADUCAH,73,MCCRACKEN,20,,RESIDENCE BUSINESS ADDRESS,328,N,8TH,ST,,,42001,,KY,37.08764238,37,5.259,-88.60495063,88,36.297,0.163,,,,TRUE,1,
22883498,30404453,7301,PADUCAH,73,MCCRACKEN,5,,425 BROADWAY,425,,BROADWAY,,,,42001,,KY,37.08677747,37,5.207,-88.59882548,88,35.93,2.499,,,,TRUE,1,
